5. Compare the MRR of the above PageRank algorithm with the MRR of a ranking of words based on their TF-IDF ranking scheme:
>> fName: 10119, word: analysi, tfIdf: 0.8304820237218407, tf: 0.25, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 14249, word: rate, tfIdf: 0.5804820237218405, tf: 0.25, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 14249, word: result, tfIdf: 0.5804820237218405, tf: 0.25, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 14249, word: server, tfIdf: 0.8304820237218407, tf: 0.25, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 14249, word: statist, tfIdf: 0.8304820237218407, tf: 0.25, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 14249, word: techniqu, tfIdf: 0.3304820237218406, tf: 0.25, idf: 1.3219280948873624, n: 10.0, df: 4.0
>> fName: 14249, word: thread, tfIdf: 0.8304820237218407, tf: 0.25, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 14249, word: transfer, tfIdf: 0.8304820237218407, tf: 0.25, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 14249, word: web, tfIdf: 0.08048202372184059, tf: 0.25, idf: 0.32192809488736235, n: 10.0, df: 8.0
>> fName: 183, word: algorithm, tfIdf: 0.3776937413963892, tf: 0.2857142857142857, idf: 1.3219280948873624, n: 10.0, df: 4.0
>> fName: 183, word: anonym, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: attempt, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: atten, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: condition, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: download, tfIdf: 0.33170401355533746, tf: 0.14285714285714285, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 183, word: eigentrust, tfIdf: 0.9491223128249607, tf: 0.2857142857142857, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: environ, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: experi, tfIdf: 0.33170401355533746, tf: 0.14285714285714285, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 183, word: file, tfIdf: 0.9951120406660123, tf: 0.42857142857142855, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 183, word: fileshar, tfIdf: 0.9491223128249607, tf: 0.2857142857142857, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: global, tfIdf: 0.9951120406660123, tf: 0.42857142857142855, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 183, word: histori, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: ideal, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: inauthent, tfIdf: 1.4236834692374412, tf: 0.42857142857142855, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: inform, tfIdf: 0.33170401355533746, tf: 0.14285714285714285, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 183, word: isol, tfIdf: 0.33170401355533746, tf: 0.14285714285714285, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 183, word: iter, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: malici, tfIdf: 0.9491223128249607, tf: 0.2857142857142857, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: manag, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: mean, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: method, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: natur, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: network, tfIdf: 2.321928094887362, tf: 1.0, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 183, word: number, tfIdf: 0.4962758840474875, tf: 0.2857142857142857, idf: 1.7369655941662063, n: 10.0, df: 3.0
>> fName: 183, word: open, tfIdf: 0.33170401355533746, tf: 0.14285714285714285, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 183, word: p2p, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: peer, tfIdf: 1.8982446256499215, tf: 0.5714285714285714, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: peertop, tfIdf: 0.9491223128249607, tf: 0.2857142857142857, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: power, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: recent, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: reput, tfIdf: 0.6634080271106749, tf: 0.2857142857142857, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 183, word: secur, tfIdf: 0.33170401355533746, tf: 0.14285714285714285, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 183, word: selfrepl, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: show, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: simul, tfIdf: 0.24813794202374376, tf: 0.14285714285714285, idf: 1.7369655941662063, n: 10.0, df: 3.0
>> fName: 183, word: spread, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: system, tfIdf: 0.9491223128249607, tf: 0.2857142857142857, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: trust, tfIdf: 0.9951120406660123, tf: 0.42857142857142855, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 183, word: uniqu, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: upload, tfIdf: 0.47456115641248037, tf: 0.14285714285714285, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: valu, tfIdf: 0.9491223128249607, tf: 0.2857142857142857, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 183, word: varieti, tfIdf: 0.33170401355533746, tf: 0.14285714285714285, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 2466, word: question, tfIdf: 3.3219280948873626, tf: 1.0, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 2466, word: web, tfIdf: 0.32192809488736235, tf: 1.0, idf: 0.32192809488736235, n: 10.0, df: 8.0
>> fName: 4297, word: addition, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: algorithm, tfIdf: 0.14688089943192914, tf: 0.1111111111111111, idf: 1.3219280948873624, n: 10.0, df: 4.0
>> fName: 4297, word: cach, tfIdf: 1.8455156082707571, tf: 0.5555555555555556, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: case, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: ceoemploye, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: close, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: compani, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: complex, tfIdf: 0.5159840210860804, tf: 0.2222222222222222, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: constraint, tfIdf: 0.7382062433083028, tf: 0.2222222222222222, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: content, tfIdf: 0.5159840210860804, tf: 0.2222222222222222, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: deploy, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: divers, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: effici, tfIdf: 1.1073093649624541, tf: 0.3333333333333333, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: endpoint, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: expens, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: extens, tfIdf: 0.2579920105430402, tf: 0.1111111111111111, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: flowbas, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: frame, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: gener, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: goal, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: hall, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: heurist, tfIdf: 0.7382062433083028, tf: 0.2222222222222222, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: implement, tfIdf: 0.2579920105430402, tf: 0.1111111111111111, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: intercep, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: interest, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: internet, tfIdf: 0.7382062433083028, tf: 0.2222222222222222, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: ipsec, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: isol, tfIdf: 0.2579920105430402, tf: 0.1111111111111111, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: larg, tfIdf: 0.5159840210860804, tf: 0.2222222222222222, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: live, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: locat, tfIdf: 0.7382062433083028, tf: 0.2222222222222222, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: meet, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: mpl, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: multipl, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: network, tfIdf: 0.7739760316291207, tf: 0.3333333333333333, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: nphard, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: number, tfIdf: 0.38599235425915696, tf: 0.2222222222222222, idf: 1.7369655941662063, n: 10.0, df: 3.0
>> fName: 4297, word: optim, tfIdf: 0.5159840210860804, tf: 0.2222222222222222, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: paper, tfIdf: 0.14688089943192914, tf: 0.1111111111111111, idf: 1.3219280948873624, n: 10.0, df: 4.0
>> fName: 4297, word: perform, tfIdf: 0.2579920105430402, tf: 0.1111111111111111, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: placem, tfIdf: 0.7382062433083028, tf: 0.2222222222222222, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: privaci, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: privat, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: problem, tfIdf: 0.7382062433083028, tf: 0.2222222222222222, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: protocol, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: public, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: redirec, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: relai, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: remot, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: robust, tfIdf: 0.7382062433083028, tf: 0.2222222222222222, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: router, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: save, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: secur, tfIdf: 0.2579920105430402, tf: 0.1111111111111111, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: servic, tfIdf: 0.19299617712957848, tf: 0.1111111111111111, idf: 1.7369655941662063, n: 10.0, df: 3.0
>> fName: 4297, word: set, tfIdf: 0.38599235425915696, tf: 0.2222222222222222, idf: 1.7369655941662063, n: 10.0, df: 3.0
>> fName: 4297, word: simul, tfIdf: 0.19299617712957848, tf: 0.1111111111111111, idf: 1.7369655941662063, n: 10.0, df: 3.0
>> fName: 4297, word: singl, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: solution, tfIdf: 0.5789885313887354, tf: 0.3333333333333333, idf: 1.7369655941662063, n: 10.0, df: 3.0
>> fName: 4297, word: splitter, tfIdf: 0.7382062433083028, tf: 0.2222222222222222, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: standard, tfIdf: 0.2579920105430402, tf: 0.1111111111111111, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: stream, tfIdf: 1.1073093649624541, tf: 0.3333333333333333, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: suitabl, tfIdf: 0.2579920105430402, tf: 0.1111111111111111, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 4297, word: technologi, tfIdf: 0.19299617712957848, tf: 0.1111111111111111, idf: 1.7369655941662063, n: 10.0, df: 3.0
>> fName: 4297, word: todai, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: town, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: tremend, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: type, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: virtual, tfIdf: 0.3691031216541514, tf: 0.1111111111111111, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 4297, word: vpn, tfIdf: 3.3219280948873626, tf: 1.0, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 7254, word: annot, tfIdf: 2.321928094887362, tf: 1.0, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 7254, word: annotea, tfIdf: 3.3219280948873626, tf: 1.0, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 7254, word: infrastructur, tfIdf: 2.321928094887362, tf: 1.0, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 7254, word: open, tfIdf: 2.321928094887362, tf: 1.0, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 7254, word: rdf, tfIdf: 3.3219280948873626, tf: 1.0, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 7254, word: web, tfIdf: 0.32192809488736235, tf: 1.0, idf: 0.32192809488736235, n: 10.0, df: 8.0
>> fName: 9578, word: actual, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: ad, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: advantag, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: applic, tfIdf: 0.2902410118609203, tf: 0.125, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 9578, word: approach, tfIdf: 0.5804820237218405, tf: 0.25, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 9578, word: articl, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: bodi, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: brows, tfIdf: 0.2902410118609203, tf: 0.125, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 9578, word: cell, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: clutter, tfIdf: 0.8304820237218407, tf: 0.25, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: compon, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: content, tfIdf: 2.321928094887362, tf: 1.0, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 9578, word: conveni, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: data, tfIdf: 0.2171206992707758, tf: 0.125, idf: 1.7369655941662063, n: 10.0, df: 3.0
>> fName: 9578, word: docum, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: dom, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: dombas, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: entir, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: extens, tfIdf: 0.2902410118609203, tf: 0.125, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 9578, word: extrac, tfIdf: 1.6609640474436813, tf: 0.5, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: extran, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: feel, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: font, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: form, tfIdf: 0.2902410118609203, tf: 0.125, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 9578, word: framework, tfIdf: 0.2902410118609203, tf: 0.125, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 9578, word: imag, tfIdf: 0.8304820237218407, tf: 0.25, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: impair, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: inher, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: insight, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: kei, tfIdf: 0.2902410118609203, tf: 0.125, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 9578, word: link, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: markup, tfIdf: 0.2902410118609203, tf: 0.125, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 9578, word: page, tfIdf: 0.8707230355827609, tf: 0.375, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 9578, word: pda, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: phone, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: popup, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: previou, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: proxi, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: raw, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: readabl, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: reformat, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: relev, tfIdf: 0.1652410118609203, tf: 0.125, idf: 1.3219280948873624, n: 10.0, df: 4.0
>> fName: 9578, word: set, tfIdf: 0.2171206992707758, tf: 0.125, idf: 1.7369655941662063, n: 10.0, df: 3.0
>> fName: 9578, word: size, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: solution, tfIdf: 0.2171206992707758, tf: 0.125, idf: 1.7369655941662063, n: 10.0, df: 3.0
>> fName: 9578, word: speech, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: summar, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: techniqu, tfIdf: 0.1652410118609203, tf: 0.125, idf: 1.3219280948873624, n: 10.0, df: 4.0
>> fName: 9578, word: text, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: tree, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: unnecessari, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: user, tfIdf: 0.2902410118609203, tf: 0.125, idf: 2.321928094887362, n: 10.0, df: 2.0
>> fName: 9578, word: web, tfIdf: 0.16096404744368117, tf: 0.5, idf: 0.32192809488736235, n: 10.0, df: 8.0
>> fName: 9578, word: webpag, tfIdf: 0.8304820237218407, tf: 0.25, idf: 3.3219280948873626, n: 10.0, df: 1.0
>> fName: 9578, word: work, tfIdf: 0.41524101186092033, tf: 0.125, idf: 3.3219280948873626, n: 10.0, df: 1.0
